item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q386868,Q386868,P577,1954-01-01T00:00:00Z,,1979-09-19T00:00:00+00:00Z,https://openlibrary.org/works/OL12547W,statement
Q386868,Q386868,P577,1955-01-01T00:00:00Z,,1979-09-19T00:00:00+00:00Z,https://openlibrary.org/works/OL12547W,statement
Q387480,Q387480,P577,1885-01-01T00:00:00Z,,1886-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL69665W,statement
Q3874894,Q3874894,P577,1982-01-01T00:00:00Z,,1920-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14860720W,statement
Q3880336,Q3880336,P577,1979-01-01T00:00:00Z,,1996-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17814511W,statement
Q3892820,Q3892820,P577,1983-01-01T00:00:00Z,,1981-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15335W,statement
Q3892990,Q3892990,P577,1979-01-01T00:00:00Z,,1979-12-12T00:00:00+00:00Z,https://openlibrary.org/works/OL546254W,statement
Q3897946,Q3897946,P577,1998-10-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL497865W,statement
Q3899549,Q3899549,P577,2009-01-01T00:00:00Z,,2010-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15423777W,statement
Q3899549,Q3899549,P577,2009-12-29T00:00:00Z,,2010-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15423777W,statement
Q3902535,Q3902535,P577,1917-01-01T00:00:00Z,,1996-01-30T00:00:00+00:00Z,https://openlibrary.org/works/OL1336920W,statement
Q3906523,Q3906523,P577,2011-08-16T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15936512W,statement
Q3927365,Q3927365,P577,1999-01-01T00:00:00Z,,2000-12-01T00:00:00+00:00Z,https://openlibrary.org/works/OL18170296W,statement
Q3928516,Q3928516,P577,1922-01-01T00:00:00Z,,2012-08-01T00:00:00+00:00Z,https://openlibrary.org/works/OL468479W,statement
Q3929691,Q3929691,P577,1999-01-01T00:00:00Z,,1999-08-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15108244W,statement
Q3930293,Q3930293,P577,2012-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15299819W,statement
Q3933840,Q3933840,P577,1996-03-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8558220W,statement
Q3942619,Q3942619,P577,1998-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16032796W,statement
Q3944819,Q3944819,P577,1597-01-01T00:00:00Z,,1625-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL69382W,statement
Q3955951,Q3955951,P577,1941-01-01T00:00:00Z,,1983-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL9202355W,statement
Q396204,Q396204,P577,1987-01-01T00:00:00Z,,1975-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL449013W,statement
Q396204,Q396204,P577,1987-07-01T00:00:00Z,,1975-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL449013W,statement
Q39643140,Q39643140,P577,1774-01-01T00:00:00Z,,1775-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL13132882W,statement
Q3964846,Q3964846,P577,1989-07-15T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15834621W,statement
Q3975616,Q3975616,P577,1982-01-01T00:00:00Z,,1984-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15134536W,statement
Q3985948,Q3985948,P577,1978-02-09T00:00:00Z,,1972-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8260078W,statement
Q3985948,Q3985948,P577,1978-03-15T00:00:00Z,,1972-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8260078W,statement
Q3985948,Q3985948,P577,1978-03-23T00:00:00Z,,1972-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8260078W,statement
Q3985948,Q3985948,P577,1978-04-26T00:00:00Z,,1972-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8260078W,statement
Q3985948,Q3985948,P577,1978-06-01T00:00:00Z,,1972-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8260078W,statement
Q3985948,Q3985948,P577,1978-06-28T00:00:00Z,,1972-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8260078W,statement
Q3985948,Q3985948,P577,1978-08-03T00:00:00Z,,1972-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8260078W,statement
Q3985948,Q3985948,P577,1978-08-04T00:00:00Z,,1972-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8260078W,statement
Q3985948,Q3985948,P577,1978-10-24T00:00:00Z,,1972-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8260078W,statement
Q3985948,Q3985948,P577,1978-11-15T00:00:00Z,,1972-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8260078W,statement
Q3985948,Q3985948,P577,1979-03-15T00:00:00Z,,1972-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8260078W,statement
Q3992455,Q3992455,P577,2006-01-01T00:00:00Z,,2005-11-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8110106W,statement
Q3997517,Q3997517,P577,2009-09-03T00:00:00Z,,2001-07-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15570296W,statement
Q3997970,Q3997970,P577,1985-01-01T00:00:00Z,,1986-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17740005W,statement
Q3998127,Q3998127,P577,1996-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14920923W,statement
Q3999988,Q3999988,P577,1989-01-01T00:00:00Z,,1992-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2637581W,statement
Q3999988,Q3999988,P577,1989-03-20T00:00:00Z,,1992-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2637581W,statement
Q4003726,Q4003726,P577,1967-01-01T00:00:00Z,,1878-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL12120W,statement
Q40046240,Q40046240,P577,2001-01-01T00:00:00Z,,2001-02-13T00:00:00+00:00Z,https://openlibrary.org/works/OL971279W,statement
Q40046240,Q40046240,P577,2006-01-01T00:00:00Z,,2001-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL12742636W,statement
Q40046240,Q40046240,P577,2006-01-01T00:00:00Z,,2001-02-13T00:00:00+00:00Z,https://openlibrary.org/works/OL971279W,statement
Q4006803,Q4006803,P577,1988-01-01T00:00:00Z,,1989-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17716234W,statement
Q4016258,Q4016258,P577,2005-10-07T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5828843W,statement
Q4020521,Q4020521,P577,1698-01-01T00:00:00Z,,1876-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16881062W,statement
Q4020562,Q4020562,P577,1981-01-01T00:00:00Z,,2007-05-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8621576W,statement
Q4025296,Q4025296,P577,2006-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17472021W,statement
Q40496,Q40496,P577,2011-01-01T00:00:00Z,,2011-08-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20684674W,statement
Q4051023,Q4051023,P577,2004-06-30T00:00:00Z,,2004-07-23T00:00:00+00:00Z,https://openlibrary.org/works/OL7920878W,statement
Q4051564,Q4051564,P577,2007-01-01T00:00:00Z,,2005-11-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8110106W,statement
Q4054406,Q4054406,P577,1818-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2713465W,statement
Q40591,Q40591,P577,1848-02-21T00:00:00Z,,1954-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL629052W,statement
Q4065155,Q4065155,P577,1990-01-01T00:00:00Z,,1991-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4124702W,statement
Q4066983,Q4066983,P577,2002-01-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4981859W,statement
Q4072842,Q4072842,P577,1981-01-01T00:00:00Z,,1983-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5911229W,statement
Q4089949,Q4089949,P577,1980-01-01T00:00:00Z,,1975-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1858577W,statement
Q4091036,Q4091036,P577,2005-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL6011397W,statement
Q4101057,Q4101057,P577,1868-01-01T00:00:00Z,,1921-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1256661W,statement
Q4102132,Q4102132,P577,1995-05-01T00:00:00Z,,1996-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2045829W,statement
Q4102139,Q4102139,P577,1995-05-01T00:00:00Z,,1996-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15154592W,statement
Q4102140,Q4102140,P577,1997-01-01T00:00:00Z,,2002-11-26T00:00:00+00:00Z,https://openlibrary.org/works/OL16311252W,statement
Q4102794,Q4102794,P577,1999-01-01T00:00:00Z,,1996-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL93677W,statement
Q4110358,Q4110358,P577,2003-04-08T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15822409W,statement
Q4113582,Q4113582,P577,2004-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16500956W,statement
Q4115108,Q4115108,P577,1926-01-01T00:00:00Z,,1955-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15150822W,statement
Q4115108,Q4115108,P577,1926-01-01T00:00:00Z,,2018-11-19T00:00:00+00:00Z,https://openlibrary.org/works/OL20181957W,statement
Q4115108,Q4115108,P577,1926-01-01T00:00:00Z,,1983-11-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8165007W,statement
Q41155780,Q41155780,P577,1985-08-01T00:00:00Z,,1984-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1916178W,statement
Q4127106,Q4127106,P577,1910-01-01T00:00:00Z,,2018-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL144821W,statement
Q4129014,Q4129014,P577,2000-11-01T00:00:00Z,,2005-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16036677W,statement
Q4135514,Q4135514,P577,1999-01-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL12095986W,statement
Q41447358,Q41447358,P577,1914-01-01T00:00:00Z,,1956-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL13264286W,statement
Q41542,Q41542,P577,1897-05-26T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL85892W,statement
Q4156548,Q4156548,P577,1969-11-01T00:00:00Z,,1992-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL59805W,statement
Q41567,Q41567,P577,1602-01-01T00:00:00Z,,1969-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL9170454W,statement
Q4159424,Q4159424,P577,2009-01-01T00:00:00Z,,1998-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL447886W,statement
Q41731880,Q41731880,P577,2005-12-01T00:00:00Z,,2005-12-20T00:00:00+00:00Z,https://openlibrary.org/works/OL9588558W,statement
Q4179366,Q4179366,P577,2005-03-10T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5724635W,statement
Q4189982,Q4189982,P577,2005-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3001767W,statement
Q42060015,Q42060015,P577,2004-01-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL19563172W,statement
Q42187298,Q42187298,P577,1954-01-01T00:00:00Z,,1950-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1320579W,statement
Q42190044,Q42190044,P577,1905-01-01T00:00:00Z,,1943-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1156655W,statement
Q42192752,Q42192752,P577,1892-01-01T00:00:00Z,,1905-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1536706W,statement
Q42193329,Q42193329,P577,1661-01-01T00:00:00Z,,1662-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7013552W,statement
Q4232653,Q4232653,P577,1858-01-01T00:00:00Z,,1859-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16278698W,statement
Q4233820,Q4233820,P577,1969-09-01T00:00:00Z,,2017-02-14T00:00:00+00:00Z,https://openlibrary.org/works/OL19624409W,statement
Q4243385,Q4243385,P577,1845-01-01T00:00:00Z,,1921-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1256660W,statement
Q4243399,Q4243399,P577,2004-01-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3289959W,statement
Q4256971,Q4256971,P577,1998-08-29T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15069528W,statement
Q4256972,Q4256972,P577,1998-08-29T00:00:00Z,,1995-03-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8126208W,statement
Q4265209,Q4265209,P577,2004-01-01T00:00:00Z,,2004-11-30T00:00:00+00:00Z,https://openlibrary.org/works/OL1916920W,statement
Q427331,Q427331,P577,1956-01-01T00:00:00Z,,1957-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL59733W,statement
Q42763973,Q42763973,P577,1862-01-01T00:00:00Z,,1888-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL457487W,statement
Q4283814,Q4283814,P577,1966-01-01T00:00:00Z,,1977-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17737324W,statement
Q4300674,Q4300674,P577,2005-01-01T00:00:00Z,,2007-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL6032312W,statement
Q43140875,Q43140875,P577,1890-01-01T00:00:00Z,,1878-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL24135W,statement
Q431768,Q431768,P577,1983-01-01T00:00:00Z,,1990-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5137687W,statement
Q4320041,Q4320041,P577,2001-01-01T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17738721W,statement
Q432236,Q432236,P577,2000-01-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL712026W,statement
Q432415,Q432415,P577,1996-01-01T00:00:00Z,,1997-01-15T00:00:00+00:00Z,https://openlibrary.org/works/OL1976772W,statement
Q4337596,Q4337596,P577,1995-01-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL12095994W,statement
Q4346922,Q4346922,P577,1969-01-01T00:00:00Z,,1968-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2697660W,statement
Q4352527,Q4352527,P577,2007-03-06T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL891945W,statement
Q4354720,Q4354720,P577,1919-01-01T00:00:00Z,,1923-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL6585796W,statement
Q4355650,Q4355650,P577,2004-08-31T00:00:00Z,,2002-11-04T00:00:00+00:00Z,https://openlibrary.org/works/OL5727091W,statement
Q435722,Q435722,P577,2009-11-10T00:00:00Z,,1925-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14917748W,statement
Q4359749,Q4359749,P577,2009-01-01T00:00:00Z,,2009-07-31T00:00:00+00:00Z,https://openlibrary.org/works/OL16261015W,statement
Q4359794,Q4359794,P577,1987-01-01T00:00:00Z,,1978-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3909679W,statement
Q4366353,Q4366353,P577,2007-01-22T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL13650534W,statement
Q4373723,Q4373723,P577,1994-09-08T00:00:00Z,,1995-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14917659W,statement
Q4377740,Q4377740,P577,1999-11-01T00:00:00Z,,1998-11-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15329677W,statement
Q4384263,Q4384263,P577,1972-01-01T00:00:00Z,,1973-05-10T00:00:00+00:00Z,https://openlibrary.org/works/OL1884577W,statement
Q4385108,Q4385108,P577,1925-01-01T00:00:00Z,,2014-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL77777W,statement
Q43891,Q43891,P577,1992-04-01T00:00:00Z,,1992-04-10T00:00:00+00:00Z,https://openlibrary.org/works/OL8328872W,statement
Q4399977,Q4399977,P577,2000-05-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL59051W,statement
Q4424499,Q4424499,P577,2004-01-01T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL38483W,statement
Q444213,Q444213,P577,1990-01-01T00:00:00Z,,1990-12-25T00:00:00+00:00Z,https://openlibrary.org/works/OL8066905W,statement
Q444610,Q444610,P577,1968-01-01T00:00:00Z,,1969-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14858717W,statement
Q4455190,Q4455190,P577,1973-01-01T00:00:00Z,,1973-06-06T00:00:00+00:00Z,https://openlibrary.org/works/OL20836290W,statement
Q4460113,Q4460113,P577,1896-01-01T00:00:00Z,,1924-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL54147W,statement
Q44701,Q44701,P577,1848-01-01T00:00:00Z,,1969-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL260101W,statement
Q448056,Q448056,P577,1978-01-01T00:00:00Z,,1975-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2708680W,statement
Q448056,Q448056,P577,1981-01-01T00:00:00Z,,1975-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2708680W,statement
Q4489841,Q4489841,P577,2012-05-01T00:00:00Z,,2001-06-03T00:00:00+00:00Z,https://openlibrary.org/works/OL16471641W,statement
Q449717,Q449717,P577,1827-01-01T00:00:00Z,,1828-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1064104W,statement
Q451831,Q451831,P577,2004-03-22T00:00:00Z,,1980-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15834448W,statement
Q4540273,Q4540273,P577,1985-01-01T00:00:00Z,,1982-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14852149W,statement
Q4540312,Q4540312,P577,1965-12-01T00:00:00Z,,1997-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1737286W,statement
Q4540565,Q4540565,P577,1999-01-01T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16050892W,statement
Q4546316,Q4546316,P577,2006-01-01T00:00:00Z,,2006-05-03T00:00:00+00:00Z,https://openlibrary.org/works/OL6037810W,statement
Q4546332,Q4546332,P577,2005-01-01T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15131810W,statement
Q4549376,Q4549376,P577,2008-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17735108W,statement
Q4551387,Q4551387,P577,2008-12-16T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17179W,statement
Q4552364,Q4552364,P577,1912-01-01T00:00:00Z,,1900-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL74483W,statement
Q455957,Q455957,P577,1929-01-01T00:00:00Z,,1981-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1133655W,statement
Q4570667,Q4570667,P577,1991-01-01T00:00:00Z,,1993-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL21435W,statement
Q457289,Q457289,P577,1922-01-01T00:00:00Z,,1951-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL872932W,statement
Q4592142,Q4592142,P577,1998-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17909525W,statement
Q459303,Q459303,P577,1984-01-01T00:00:00Z,,1987-09-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8268784W,statement
Q459592,Q459592,P577,1914-01-01T00:00:00Z,,1925-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL86320W,statement
Q459667,Q459667,P577,1841-01-01T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL41072W,statement
Q459667,Q459667,P577,1841-04-20T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL41072W,statement
Q460583,Q460583,P577,1836-04-01T00:00:00Z,,1837-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8763776W,statement
Q4609681,Q4609681,P577,2007-01-01T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17587340W,statement
Q461026,Q461026,P577,1891-08-01T00:00:00Z,,1968-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL262476W,statement
Q462373,Q462373,P577,1892-01-01T00:00:00Z,,1899-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2772007W,statement
Q4630415,Q4630415,P577,2011-05-01T00:00:00Z,,2011-05-10T00:00:00+00:00Z,https://openlibrary.org/works/OL16476135W,statement
Q4632153,Q4632153,P577,1999-01-01T00:00:00Z,,1999-07-01T00:00:00+00:00Z,https://openlibrary.org/works/OL18169671W,statement
Q4632382,Q4632382,P577,1999-01-01T00:00:00Z,,2002-03-05T00:00:00+00:00Z,https://openlibrary.org/works/OL61034W,statement
Q4634492,Q4634492,P577,2006-01-01T00:00:00Z,,2006-02-28T00:00:00+00:00Z,https://openlibrary.org/works/OL14909084W,statement
Q464557,Q464557,P577,2005-10-04T00:00:00Z,,1978-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL149171W,statement
Q4646290,Q4646290,P577,2007-01-01T00:00:00Z,,2007-12-31T00:00:00+00:00Z,https://openlibrary.org/works/OL8859384W,statement
Q4647081,Q4647081,P577,2007-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8910575W,statement
Q465360,Q465360,P577,1918-01-01T00:00:00Z,,1992-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL86343W,statement
Q465395,Q465395,P577,1843-01-01T00:00:00Z,,1951-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL41068W,statement
Q465395,Q465395,P577,1843-08-19T00:00:00Z,,1951-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL41068W,statement
Q4655322,Q4655322,P577,1991-01-01T00:00:00Z,,1991-08-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7796554W,statement
Q4655487,Q4655487,P577,2004-01-01T00:00:00Z,,2005-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17702856W,statement
Q4655507,Q4655507,P577,1975-01-01T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17742829W,statement
Q4655529,Q4655529,P577,2001-01-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15834943W,statement
Q4655621,Q4655621,P577,2005-09-27T00:00:00Z,,1992-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3261142W,statement
Q4655992,Q4655992,P577,2002-07-10T00:00:00Z,,2001-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1894073W,statement
Q4656040,Q4656040,P577,1999-01-01T00:00:00Z,,1998-11-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1883267W,statement
Q4656100,Q4656100,P577,2001-01-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15136700W,statement
Q4656352,Q4656352,P577,1965-01-01T00:00:00Z,,1969-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2446211W,statement
Q465652,Q465652,P577,1994-01-01T00:00:00Z,,1993-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8108349W,statement
Q4656587,Q4656587,P577,1888-01-01T00:00:00Z,,2011-01-02T00:00:00+00:00Z,https://openlibrary.org/works/OL278688W,statement
Q4656780,Q4656780,P577,1961-06-29T00:00:00Z,,1989-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16467291W,statement
Q4656845,Q4656845,P577,2003-08-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1946270W,statement
